1462|餾|馏|lɐu21|lɐu21|lau4|||
1463|廖|廖|liu22|liːu22|liu6||姓。|
1464|酒|酒|tʃɐu35|t͡ʃɐu35|zau2|||
1465|秋|秋|tʃʰɐu55|t͡ʃʰɐu55|cau1||秋天、秋千讀音亦同。|
1466|就|就|tʃɐu22|t͡ʃɐu22|zau6|||
1467|修|修|ɬɐu55|ɬɐu55|slau1|||
1468|羞|羞|ɬɐu55|ɬɐu55|slau1|||
1469|秀|秀|ɬɐu33|ɬɐu33|slau3|||
1470|繡|绣|ɬɐu33|ɬɐu33|slau3|||
1471|宿|宿|ɬuk5|ɬʊk̚5|sluk1||星宿；住宿，宿舍。|
1472|囚|囚|tʃʰɐu21|t͡ʃʰɐu21|cau4|||
1473|泅|泅|tʃʰɐu21|t͡ʃʰɐu21|cau4||游水。|
1474|袖|袖|tʃɐu22|t͡ʃɐu22|zau6|||
1475|肘|肘|tʃɐu22|t͡ʃɐu22|zau6|||
1476|晝|昼|tʃɐu33|t͡ʃɐu33|zau3|||
1477|抽|抽|tʃʰɐu55|t͡ʃʰɐu55|cau1|||
1478|丑|丑|tʃʰɐu35|t͡ʃʰɐu35|cau2|||
1479|綢|绸|tʃʰɐu21|t͡ʃʰɐu21|cau4|||
1480|稠|稠|tʃʰɐu21|t͡ʃʰɐu21|cau4|||
1481|籌|筹|tʃʰɐu21|t͡ʃʰɐu21|cau4|||
1482|紂|纣|tʃɐu22|t͡ʃɐu22|zau6||桀紂。|
1483|宙|宙|tʃɐu22|t͡ʃɐu22|zau6|||
1484|鄒|邹|tʃɐu55|t͡ʃɐu55|zau1|||
1485|皺|皱|tʃɐu33|t͡ʃɐu33|zau3|||
1486|縐|绉|tʃɐu33|t͡ʃɐu33|zau3|||
1487|搊|搊|tʃɐu55|t͡ʃɐu55|zau1||搊起來。|
1488|愁|愁|tʃʰɐu21|t͡ʃʰɐu21|cau4|||
1489|驟|骤|tʃɐu22|t͡ʃɐu22|zau6|||
1490|搜|搜|ɬɐu35|ɬɐu35|slau2|||
1491|颼|飕|ɬɐu55|ɬɐu55|slau1|||
1492|餿|馊|ɬuk5|ɬʊk̚5|sluk1||飯餿了。|
1493|瘦|瘦|ʃɐu33|ʃɐu33|sau3|||
1494|漱|漱|ɬu33|ɬuː33|slu3||漱口。|
1495|周|周|tʃɐu55|t͡ʃɐu55|zau1|||
1496|舟|舟|tʃɐu55|t͡ʃɐu55|zau1|||
1497|州|州|tʃɐu55|t͡ʃɐu55|zau1|||
1498|洲|洲|tʃɐu55|t͡ʃɐu55|zau1|||
1499|帚|帚|tʃɐu35|t͡ʃɐu35|zau2|||
1500|咒|咒|tʃɐu33|t͡ʃɐu33|zau3|||原網作「呪」字。
1501|醜|丑|tʃʰɐu35|t͡ʃʰɐu35|cau2|||
1502|臭|臭|tʃʰɐu33|t͡ʃʰɐu33|cau3||香臭。|
1503|收|收|ʃɐu55|ʃɐu55|sau1|||
1504|手|手|ʃɐu35|ʃɐu35|sau2|||
1505|首|首|ʃɐu35|ʃɐu35|sau2|||
1506|守|守|ʃɐu35|ʃɐu35|sau2|||
1507|獸|兽|ʃɐu33|ʃɐu33|sau3|||
1508|酬|酬|tʃʰɐu21|t͡ʃʰɐu21|cau4|||
1509|仇|仇|tʃʰɐu21|t͡ʃʰɐu21|cau4||姓。|
1510|受|受|ʃɐu22|ʃɐu22|sau6|||
1511|授|授|ʃɐu22|ʃɐu22|sau6|||
1512|售|售|ʃɐu22|ʃɐu22|sau6|||
1513|柔|柔|0iɐu21|jɐu21|jau4|||標音誤爲[ɐu]，此地應爲[iɐu]。
1514|揉|揉|0iɐu21|jɐu21|jau4|||標音誤爲[ɐu]，此地應爲[iɐu]。
1515|鳩|鸠|kɐu55|kɐu55|gau1|||
1516|鬮|阄|kɐu55|kɐu55|gau1||拈鬮。|
1517|糾|纠|tɐu35|tɐu35|dau2|||
1518|九|九|kɐu35|kɐu35|gau2|||
1519|久|久|kɐu35|kɐu35|gau2|||
1520|韭|韭|kɐu35|kɐu35|gau2|||
1521|灸|灸|kɐu33|kɐu33|gau3|||
1522|救|救|kɐu33|kɐu33|gau3|||
1523|究|究|kɐu33|kɐu33|gau3|||
1524|丘|丘|0iɐu55|jɐu55|jau1|||
1525|求|求|kʰɐu21|kʰɐu21|kau4|||
1526|球|球|kʰɐu21|kʰɐu21|kau4|||
1527|臼|臼|kʰɐu23|kʰɐu24|kau5|||
1528|舅|舅|kʰɐu23|kʰɐu24|kau5|||
1529|咎|咎|kɐu33|kɐu33|gau3|||
1530|舊|旧|kɐu22|kɐu22|gau6|||
1531|柩|柩|kɐu22|kɐu22|gau6|||
1532|牛|牛|ŋɐu21|ŋɐu21|ngau4|||
1533|休|休|0iɐu55|jɐu55|jau1|||
1534|朽|朽|ŋɐu35|ŋɐu35|ngau2|||
1535|優|优|0iɐu55|jɐu55|jau1|||
1536|憂|忧|0iɐu55|jɐu55|jau1|||
1537|尤|尤|0iɐu21|jɐu21|jau4|||
1538|郵|邮|0iɐu21|jɐu21|jau4|||
1539|有|有|0iɐu23|jɐu24|jau5|||
1540|友|友|0iɐu23|jɐu24|jau5|||
1541|又|又|0iɐu22|jɐu22|jau6|||
1542|右|右|0iɐu22|jɐu22|jau6|||
1543|祐|祐|0iɐu22|jɐu22|jau6|||
1544|由|由|0iɐu21|jɐu21|jau4|||
1545|油|油|0iɐu21|jɐu21|jau4|||
1546|游|游|0iɐu21|jɐu21|jau4|||
1547|猶|犹|0iɐu21|jɐu21|jau4|||
1548|悠|悠|0iɐu55|jɐu55|jau1||悠悠。|
1549|酉|酉|0iɐu23|jɐu24|jau5|||
1550|莠|莠|0iɐu23|jɐu24|jau5|||
1551|誘|诱|0iɐu33|jɐu33|jau3|||
1552|柚|柚|0iɐu22|jɐu22|jau6|||
1553|鼬|鼬|0iɐu22|jɐu22|jau6||黃鼬。|
1554|彪|彪|piu55|piːu55|biu1|||
1555|謬|谬|mɐu33|mɐu33|mau3|||
1556|幽|幽|0iɐu55|jɐu55|jau1|||
1557|幼|幼|0iɐu33|jɐu33|jau3|||
1558|耽|耽|tam55|taːm55|daam1|||
1559|答|答|tap3|taːp̚3|daap3|||
1560|貪|贪|tʰam55|tʰaːm55|taam1|||
1561|搨|搨|tʰap3|tʰaːp̚3|taap3||搨本。|
1562|潭|潭|tʰam21|tʰaːm21|taam4|||
1563|譚|谭|tʰam21|tʰaːm21|taam4|||
1564|沓|沓|tap2|taːp̚2|daap6||一沓紙。|
1565|南|南|nam21|naːm21|naam4|||
1566|男|男|nam21|naːm21|naam4|||
1567|納|纳|nap2|naːp̚2|naap6|||
1568|拉|拉|lap3|laːp̚3|laap3|||
1569|簪|簪|tʃam55|t͡ʃaːm55|zaam1|||
1570|參|参|ɬam55|ɬaːm55|slaam1|||同「三」字。
1571|參|参|tʃʰam55|t͡ʃʰaːm55|caam1||參差；參加。|
1572|慘|惨|tʃʰam35|t͡ʃʰaːm35|caam2|||
1573|蠶|蚕|tʃan21|t͡ʃaːn21|zaan4|||
1574|雜|杂|tʃap2|t͡ʃaːp̚2|zaap6|||
1575|感|感|kam35|kaːm35|gaam2|||
1576|蛤|蛤|kɐp3|kɐp̚3|gap3||蛤蜊。|
1577|鴿|鸽|kɐp3|kɐp̚3|gap3|||
1578|堪|堪|hɐm55|hɐm55|ham1|||
1579|龕|龛|hɐm35|hɐm35|ham2|||
1580|坎|坎|kʰam35|kʰaːm35|kaam2|||
1581|勘|勘|kʰam33|kʰaːm33|kaam3||勘誤、勘探讀音亦同。|
1582|喝|喝|hɔt3|hɔːt̚3|hot3||喝采。|
1583|含|含|ham21|haːm21|haam4|||
1584|函|函|ham21|haːm21|haam4|||
1585|撼|撼|ham21|haːm21|haam4|||
1586|憾|憾|ham21|haːm21|haam4|||
1587|合|合|hɐp2|hɐp̚2|hap6||容量單位，十合一升；合作，合力，合適。|
1588|盒|盒|hɐp2|hɐp̚2|hap6||煙盒。|
1589|庵|庵|0ɐm55|Øɐm55|am1|||
1590|揞|揞|0ɐm35|Øɐm35|am2||揞住。|
1591|暗|暗|0ɐm33|Øɐm33|am3|||
1592|擔|担|tam55|taːm55|daam1||擔任。|
1593|擔|担|tam33|taːm33|daam3||挑擔。|
1594|膽|胆|tam35|taːm35|daam2|||
1595|坍|坍|tʰɐm21|tʰɐm21|tam4||坍下來。|
1596|毯|毯|tʰan35|tʰaːn35|taan2|||
1597|塔|塔|tʰap3|tʰaːp̚3|taap3|||
1598|榻|榻|tʰat3|tʰaːt̚3|taat3|||
1599|談|谈|tʰam21|tʰaːm21|taam4|||
1600|痰|痰|tʰam21|tʰaːm21|taam4|||
1601|淡|淡|tʰam23|tʰaːm24|taam5|||
1602|藍|蓝|lam21|laːm21|laam4|||
1603|籃|篮|lam21|laːm21|laam4|||
1604|覽|览|lam35|laːm35|laam2|||
1605|攬|揽|lam35|laːm35|laam2|||
1606|欖|榄|lam35|laːm35|laam2||橄欖。|
1607|濫|滥|lam22|laːm22|laam6|||
1608|纜|缆|lam22|laːm22|laam6|||
1609|臘|腊|lap2|laːp̚2|laap6|||
1610|蠟|蜡|lap2|laːp̚2|laap6|||
1611|鑞|镴|lap2|laːp̚2|laap6||錫鑞。|
1612|慚|惭|tʃʰan21|t͡ʃʰaːn21|caan4|||
1613|暫|暂|tʃam22|t͡ʃaːm22|zaam6|||
1614|鏨|錾|tʃam35|t͡ʃaːm35|zaam2||鏨花。|
1615|三|三|ɬam55|ɬaːm55|slaam1|||
1616|甘|甘|kɐm55|kɐm55|gam1|||
1617|柑|柑|kɐm55|kɐm55|gam1|||
1618|泔|泔|kɐm55|kɐm55|gam1||泔水。|
1619|敢|敢|kam35|kaːm35|gaam2|||
1620|橄|橄|kam35|kaːm35|gaam2||橄欖。|
1621|磕|磕|kʰɔk3|kʰɔːk̚3|kok3|||
1622|憨|憨|ŋɔŋ33|ŋɔːŋ33|ngong3|||應作「戇」字。
1623|酣|酣|hɐm55|hɐm55|ham1|||
1624|站|站|tʃam22|t͡ʃaːm22|zaam6||立。|
1625|劄|劄|tʃap3|t͡ʃaːp̚3|zaap3||用針劄。|
1626|賺|赚|tʃan22|t͡ʃaːn22|zaan6|||
1627|斬|斩|tʃɛm35|t͡ʃɛːm35|zem2|||
1628|蘸|蘸|tʃam55|t͡ʃaːm55|zaam1||蘸醬油。|
1629|眨|眨|tʃap3|t͡ʃaːp̚3|zaap3||眨眼。|
1630|插|插|tʃʰɛp3|t͡ʃʰɛːp̚3|cep3|||
1631|饞|馋|tʃʰan21|t͡ʃʰaːn21|caan4|||
1632|讒|谗|tʃʰan21|t͡ʃʰaːn21|caan4|||
1633|杉|杉|tʃʰam33|t͡ʃʰaːm33|caam3|||
1634|尷|尴|kam55|kaːm55|gaam1||尷尬。|原網作「尲」字。
1635|減|减|kɛm35|kɛːm35|gem2|||
1636|鹼|硷|kɛn35|kɛːn35|gen2|||原網作「鹻」字。
1637|碱|碱|kɛn35|kɛːn35|gen2|||原網作「鹻」字。
1638|夾|夹|kɛp2|kɛːp̚2|gep6|||
1639|裌|裌|kap3|kaːp̚3|gaap3||夾衣。|
1640|鵮|鹐|tʃʰɛm55|t͡ʃʰɛːm55|cem1||鳥啄物。|
1641|恰|恰|hap3|haːp̚3|haap3|||
1642|鹹|咸|hɛm21|hɛːm21|hem4||鹹淡。|
1643|咸|咸|hɛm21|hɛːm21|hem4||全都。|
1644|陷|陷|hɐm22|hɐm22|ham6|||
1645|狹|狭|hap3|haːp̚3|haap3|||
1646|峽|峡|hap2|haːp̚2|haap6|||
1647|洽|洽|hap2|haːp̚2|haap6|||
1648|攙|搀|tʃʰɐm55|t͡ʃʰɐm55|cam1|||
1649|衫|衫|ʃam55|ʃaːm55|saam1|||
1650|監|监|kam55|kaːm55|gaam1||監察。|
1651|監|监|kam33|kaːm33|gaam3||國子監。|
1652|鑑|鉴|kam33|kaːm33|gaam3|||
1653|甲|甲|kap3|kaːp̚3|gaap3|||
1654|胛|胛|kap3|kaːp̚3|gaap3||肩胛。|
1655|嵌|嵌|hɐm33|hɐm33|ham3|||
1656|岩|岩|ŋam21|ŋaːm21|ngaam4|||原網作「巖」字。
1657|巖|岩|ŋam21|ŋaːm21|ngaam4|||
1658|銜|衔|ham21|haːm21|haam4|||
1659|艦|舰|lam22|laːm22|laam6|||
1660|匣|匣|hap2|haːp̚2|haap6||箱匣。|
1661|鴨|鸭|0ap3|Øaːp̚3|aap3|||
1662|押|押|0ap3|Øaːp̚3|aap3|||
1663|壓|压|0at3|Øaːt̚3|aat3|||
1664|貶|贬|pɛn35|pɛːn35|ben2|||
1665|黏|黏|nim55|niːm55|nim1||黏米。|
1666|聶|聂|nip2|niːp̚2|nip6||姓。|
1667|鑷|镊|nɛp5|nɛːp̚5|nep1||鑷子。|
1668|躡|蹑|nip2|niːp̚2|nip6||躡腳走。|
1669|廉|廉|lim21|liːm21|lim4|||
1670|鐮|镰|lim21|liːm21|lim4|||
1671|簾|帘|lim21|liːm21|lim4|||
1672|斂|敛|lim23|liːm24|lim5|||
1673|殮|殓|lim23|liːm24|lim5|||
1674|獵|猎|lit2|liːt̚2|lit6|||
1675|尖|尖|tʃim55|t͡ʃiːm55|zim1|||
1676|殲|歼|tʃʰim55|t͡ʃʰiːm55|cim1||殲滅。|
1677|接|接|tʃip3|t͡ʃiːp̚3|zip3|||
1678|籤|签|tʃʰim55|t͡ʃʰiːm55|cim1||標簽。|
1679|簽|签|tʃʰim55|t͡ʃʰiːm55|cim1||簽注。|原網作「㡨」字。
1680|妾|妾|tʃʰip3|t͡ʃʰiːp̚3|cip3|||
1681|潛|潜|tʃʰɐm21|t͡ʃʰɐm21|cam4|||
1682|漸|渐|tʃim22|t͡ʃiːm22|zim6|||
1683|捷|捷|tʃit3|t͡ʃiːt̚3|zit3|||
1684|沾|沾|tʃim55|t͡ʃiːm55|zim1|||
1685|粘|粘|nim55|niːm55|nim1||黏米。|
1686|瞻|瞻|tʃim55|t͡ʃiːm55|zim1|||
1687|占|占|tʃim33|t͡ʃiːm33|zim3|||同「佔」字。
1688|占|占|tʃim55|t͡ʃiːm55|zim1||占卜。|
1689|佔|占|tʃim33|t͡ʃiːm33|zim3|||原網作「占」字。
1690|摺|折|tʃip3|t͡ʃiːp̚3|zip3||折迭。|
1691|褶|褶|tʃip3|t͡ʃiːp̚3|zip3||皺紋。|原網作「襵」字。
1692|陝|陕|ʃim35|ʃiːm35|sim2||陝西。|注意與「陜（狹、峽）」字有別。
1693|閃|闪|ʃim35|ʃiːm35|sim2|||
1694|攝|摄|ʃip3|ʃiːp̚3|sip3|||
1695|蟾|蟾|kʰɐm21|kʰɐm21|kam4||蟾酥。|
1696|涉|涉|ʃip3|ʃiːp̚3|sip3|||
1697|染|染|0im23|jiːm24|jim5|||
1698|冉|冉|0im23|jiːm24|jim5|||
1699|檢|检|kim35|kiːm35|gim2|||
1700|臉|脸|lim23|liːm24|lim5|||
1701|鉗|钳|kʰɛm21|kʰɛːm21|kem4|||
1702|儉|俭|kim22|kiːm22|gim6|||
1703|驗|验|nim22|niːm22|nim6|||
1704|險|险|him35|hiːm35|him2|||
1705|淹|淹|0im55|jiːm55|jim1|||
1706|閹|阉|0im55|jiːm55|jim1|||
1707|掩|掩|0im35|jiːm35|jim2|||
1708|厭|厌|0im33|jiːm33|jim3|||
1709|炎|炎|0im21|jiːm21|jim4|||
1710|鹽|盐|0im21|jiːm21|jim4|||
1711|閻|阎|0im21|jiːm21|jim4|||
1712|簷|檐|0iɐm21|jɐm21|jam4|||
1713|檐|檐|0iɐm21|jɐm21|jam4|||
1714|豔|艳|0in33|jiːn33|jin3|||
1715|艷|艳|0in33|jiːn33|jin3|||原網作「豔」字。
1716|焰|焰|0im21|jiːm21|jim4|||
1717|葉|叶|0ip2|jiːp̚2|jip6|||
1718|頁|页|0ip2|jiːp̚2|jip6|||
1719|劫|劫|kʰip3|kʰiːp̚3|kip3|||
1720|欠|欠|him33|hiːm33|him3|||
1721|怯|怯|hip3|hiːp̚3|hip3||畏怯。|
1722|嚴|严|0im21|jiːm21|jim4|||
1723|業|业|nip2|niːp̚2|nip6|||
1724|脅|胁|hip3|hiːp̚3|hip3|||
1725|醃|腌|0ip3|jiːp̚3|jip3|||原網作「腌」字。
1726|腌|腌|0ip3|jiːp̚3|jip3|||
1727|掂|掂|tim55|tiːm55|dim1||掂掇。|標音誤爲[imi]，此地應爲[im]。原網作「敁」字。
1728|點|点|tim35|tiːm35|dim2|||
1729|店|店|tim33|tiːm33|dim3|||
1730|添|添|tʰim55|tʰiːm55|tim1|||
1731|㮇|㮇|tʰim35|tʰiːm35|tim2||掭筆。|同「掭」字。
1732|掭|掭|tʰim35|tʰiːm35|tim2||掭筆。|原網作「㮇」字。
1733|帖|帖|tʰip3|tʰiːp̚3|tip3||碑帖、請帖讀音亦同。|
1734|貼|贴|tʰip3|tʰiːp̚3|tip3|||
1735|甜|甜|tʰim21|tʰiːm21|tim4|||
1736|簟|簟|tin22|tiːn22|din6||席。|
1737|疊|叠|tip2|tiːp̚2|dip6|||
1738|牒|牒|tip2|tiːp̚2|dip6|||
1739|蝶|蝶|tip2|tiːp̚2|dip6|||
1740|諜|谍|tip2|tiːp̚2|dip6|||
1741|鮎|鲇|nim21|niːm21|nim4||鮎魚。|
1742|鯰|鲇|nim21|niːm21|nim4||鮎魚。|原網作「鮎」字。
1743|拈|拈|nim55|niːm55|nim1||拈起來。|
1744|念|念|nim22|niːm22|nim6|||
1745|兼|兼|kim55|kiːm55|gim1|||
1746|挾|挟|kɛp2|kɛːp̚2|gep6||挾菜。|
1747|謙|谦|him55|hiːm55|him1|||
1748|歉|歉|him33|hiːm33|him3|||
1749|嫌|嫌|him21|hiːm21|him4|||
1750|協|协|hip3|hiːp̚3|hip3|||
1751|法|法|fat3|faːt̚3|faat3||方法。|
1752|泛|泛|fan33|faːn33|faan3|||
1753|凡|凡|fan21|faːn21|faan4|||
1754|帆|帆|fan21|faːn21|faan4|||
1755|範|范|fan22|faːn22|faan6|||
1756|范|范|fan22|faːn22|faan6|||
1757|犯|犯|fan22|faːn22|faan6|||
1758|乏|乏|fat2|faːt̚2|faat6|||
1759|稟|禀|piŋ35|pɪŋ35|bing2|||
1760|品|品|pʰɐn35|pʰɐn35|pan2|||
1761|賃|赁|0iɐm22|jɐm22|jam6||租賃。|
1762|林|林|lɐm21|lɐm21|lam4|||
1763|淋|淋|lɐm21|lɐm21|lam4||淋漓。|
1764|臨|临|lɐm21|lɐm21|lam4|||
1765|立|立|lɐp2|lɐp̚2|lap6|||
1766|笠|笠|lɐp5|lɐp̚5|lap1|||
1767|粒|粒|nɐp5|nɐp̚5|nap1|||
1768|浸|浸|tʃɐm33|t͡ʃɐm33|zam3|||
1769|侵|侵|tʃʰɐm55|t͡ʃʰɐm55|cam1|||
1770|寢|寝|tʃʰɐm35|t͡ʃʰɐm35|cam2|||
1771|緝|缉|tʃʰɐp5|t͡ʃʰɐp̚5|cap1||緝鞋口。|
1772|集|集|tʃɐp2|t͡ʃɐp̚2|zap6|||
1773|輯|辑|tʃʰɐp5|t͡ʃʰɐp̚5|cap1||編輯。|
1774|心|心|ɬɐm55|ɬɐm55|slam1|||
1775|尋|寻|tʃʰɐm21|t͡ʃʰɐm21|cam4|||
1776|習|习|tʃap2|t͡ʃaːp̚2|zaap6|||
1777|襲|袭|tʃap2|t͡ʃaːp̚2|zaap6|||
1778|沉|沉|tʃʰɐm21|t͡ʃʰɐm21|cam4|||
1779|蟄|蛰|tʃik2|t͡ʃɪk̚2|zik6||驚蟄。|
1780|岑|岑|kʰɐm21|kʰɐm21|kam4|||
1781|森|森|ʃɐm55|ʃɐm55|sam1|||
1782|滲|渗|tʃʰɐm33|t͡ʃʰɐm33|cam3||水滲透。|
1783|澀|涩|kip3|kiːp̚3|gip3|||
1784|針|针|tʃɐm55|t͡ʃɐm55|zam1|||
1785|斟|斟|tʃɐm55|t͡ʃɐm55|zam1|||
1786|枕|枕|tʃɐm35|t͡ʃɐm35|zam2|||
1787|執|执|tʃɐp5|t͡ʃɐp̚5|zap1|||
1788|汁|汁|tʃɐp5|t͡ʃɐp̚5|zap1|||
1789|深|深|ʃɐm55|ʃɐm55|sam1|||
1790|沈|沈|ʃɐm35|ʃɐm35|sam2|||
1791|沈|沉|tʃʰɐm21|t͡ʃʰɐm21|cam4|||
1792|審|审|ʃɐm35|ʃɐm35|sam2|||
1793|濕|湿|ʃɐp5|ʃɐp̚5|sap1|||
1794|溼|湿|ʃɐp5|ʃɐp̚5|sap1|||
1795|甚|甚|ʃɐm22|ʃɐm22|sam6|||
1796|十|十|ʃɐp2|ʃɐp̚2|sap6|||
1797|什|什|ʃɐp2|ʃɐp̚2|sap6||什物。|
1798|拾|拾|ʃɐp2|ʃɐp̚2|sap6||拾起來。|
1799|壬|壬|0iɐm22|jɐm22|jam6|||
1800|任|任|0iɐm22|jɐm22|jam6||責任。|
1801|紝|纴|0iɐm35|jɐm35|jam2||縫紝。|原網作「絍」字。
1802|入|入|0iɐp2|jɐp̚2|jap6|||
1803|今|今|kɐm55|kɐm55|gam1|||
1804|金|金|kɐm55|kɐm55|gam1|||
1805|禁|禁|kɐm33|kɐm33|gam3||禁止；禁不住。|
1806|襟|襟|kʰɐm55|kʰɐm55|kam1|||
1807|錦|锦|kɐm35|kɐm35|gam2|||
1808|急|急|kɐp5|kɐp̚5|gap1|||
1809|級|级|kʰɐp5|kʰɐp̚5|kap1|||
1810|給|给|kʰɐp5|kʰɐp̚5|kap1||供給。|
1811|欽|钦|hɐm55|hɐm55|ham1|||
1812|泣|泣|lɐp5|lɐp̚5|lap1|||
1813|琴|琴|kʰɐm21|kʰɐm21|kam4|||
1814|禽|禽|kʰɐm21|kʰɐm21|kam4|||
1815|擒|擒|kʰɐm21|kʰɐm21|kam4|||
1816|及|及|kɐp2|kɐp̚2|gap6|||
1817|吟|吟|0iɐm21|jɐm21|jam4|||
1818|吸|吸|kʰɐp5|kʰɐp̚5|kap1|||
1819|音|音|0iɐm55|jɐm55|jam1|||
1820|陰|阴|0iɐm55|jɐm55|jam1|||
1821|飲|饮|0iɐm35|jɐm35|jam2||飲酒、米湯讀音亦同。|
1822|蔭|荫|0iɐm55|jɐm55|jam1||屋子很蔭。|
1823|揖|揖|0iɐp5|jɐp̚5|jap1||作揖。|
1824|淫|淫|0iɐm22|jɐm22|jam6|||
1825|丹|丹|tan55|taːn55|daan1|||
1826|單|单|ʃin22|ʃiːn22|sin6||姓。|
1827|單|单|tan55|taːn55|daan1||單獨。|
1828|旦|旦|tan33|taːn33|daan3|||
1829|灘|滩|tʰan55|tʰaːn55|taan1|||
1830|攤|摊|tʰan55|tʰaːn55|taan1|||
1831|坦|坦|tʰan35|tʰaːn35|taan2|||
1832|嘆|叹|tʰan33|tʰaːn33|taan3|||
1833|歎|叹|tʰan33|tʰaːn33|taan3|||
1834|炭|炭|tʰan33|tʰaːn33|taan3|||
1835|獺|獭|tʃʰat3|t͡ʃʰaːt̚3|caat3||水獺。|
1836|檀|檀|tʰan21|tʰaːn21|taan4|||
1837|壇|坛|tʰan21|tʰaːn21|taan4|||
1838|彈|弹|tʰan21|tʰaːn21|taan4||彈琴。|
1839|彈|弹|tan22|taːn22|daan6||子彈。|
1840|誕|诞|tan33|taːn33|daan3|||
1841|但|但|tan22|taːn22|daan6|||
1842|達|达|tat2|taːt̚2|daat6|||
1843|難|难|nan22|naːn22|naan6||患難。|
1844|難|难|nan21|naːn21|naan4||難易。|
1845|捺|捺|nat3|naːt̚3|naat3||撇捺。|
1846|蘭|兰|lan21|laːn21|laan4|||
1847|攔|拦|lan21|laːn21|laan4|||
1848|欄|栏|lan21|laːn21|laan4|||
1849|懶|懒|lan23|laːn24|laan5|||
1850|爛|烂|lan22|laːn22|laan6|||
1851|贊|赞|tʃan33|t͡ʃaːn33|zaan3|||
1852|灒|𪷽|tan22|taːn22|daan6|||
1853|餐|餐|tʃʰan55|t͡ʃʰaːn55|caan1|||
1854|燦|灿|tʃʰan33|t͡ʃʰaːn33|caan3|||
1855|殘|残|tʃʰan21|t͡ʃʰaːn21|caan4|||
1856|珊|珊|ʃan55|ʃaːn55|saan1|||
1857|散|散|ɬan35|ɬaːn35|slaan2||鞋子散了。|
1858|散|散|ɬan33|ɬaːn33|slaan3||分散。|
1859|傘|伞|ɬan33|ɬaːn33|slaan3|||
1860|薩|萨|ɬat3|ɬaːt̚3|slaat3|||
1861|干|干|kɔn55|kɔːn55|gon1||干脆。|
1862|乾|干|kɔn55|kɔːn55|gon1||乾濕。|標音誤爲[an]，此地應爲[ɔn]。
1863|乾|乾|kʰyn21|kʰyːn21|kyun4||乾坤。|
1864|肝|肝|kɔn55|kɔːn55|gon1|||
1865|竿|竿|kɔn55|kɔːn55|gon1||竹竿。|標音誤爲[an35]，此地應爲[ɔn55]。
1866|稈|秆|kɔn35|kɔːn35|gon2||稻稈。|標音誤爲[an]，此地應爲[ɔn]。
1867|幹|干|kɔn33|kɔːn33|gon3|||標音誤爲[an]，此地應爲[ɔn]。
1868|割|割|kɔt3|kɔːt̚3|got3|||
1869|葛|葛|kɔt3|kɔːt̚3|got3|||
1870|看|看|hɔn33|hɔːn33|hon3||看見。|
1871|看|看|hɔn55|hɔːn55|hon1||看守。|
1872|刊|刊|hɔn35|hɔːn35|hon2|||
1873|渴|渴|hɔt3|hɔːt̚3|hot3|||
1874|岸|岸|ŋɔn22|ŋɔːn22|ngon6|||
1875|鼾|鼾|hɔn22|hɔːn22|hon6|||
1876|罕|罕|hɔn35|hɔːn35|hon2|||
1877|漢|汉|hɔn33|hɔːn33|hon3|||
1878|寒|寒|hɔn21|hɔːn21|hon4|||
1879|韓|韩|hɔn21|hɔːn21|hon4|||
1880|旱|旱|hɔn23|hɔːn24|hon5|||
1881|汗|汗|hɔn22|hɔːn22|hon6|||
1882|翰|翰|hɔn22|hɔːn22|hon6|||
1883|安|安|0ɔn55|Øɔːn55|on1|||
1884|按|按|0ɔn33|Øɔːn33|on3|||
1885|案|案|0ɔn33|Øɔːn33|on3|||
1886|扮|扮|pan22|paːn22|baan6|||
1887|八|八|pɛt3|pɛːt̚3|bet3|||
1888|盼|盼|pʰan33|pʰaːn33|paan3|||
1889|辦|办|pan22|paːn22|baan6|||
1890|瓣|瓣|pan22|paːn22|baan6|||
1891|拔|拔|pat2|paːt̚2|baat6|||
1892|抹|抹|mat3|maːt̚3|maat3|||
1893|綻|绽|tʃan22|t͡ʃaːn22|zaan6||破綻。|
1894|盞|盏|tʃan35|t͡ʃaːn35|zaan2|||
1895|札|札|tʃat3|t͡ʃaːt̚3|zaat3|||
1896|紮|扎|tʃat3|t͡ʃaːt̚3|zaat3|||
1897|鏟|铲|tʃʰɛn35|t͡ʃʰɛːn35|cen2|||
1898|察|察|tʃʰat3|t͡ʃʰaːt̚3|caat3|||
1899|山|山|ʃan55|ʃaːn55|saan1|||
1900|產|产|tʃʰan35|t͡ʃʰaːn35|caan2|||
1901|殺|杀|ʃat3|ʃaːt̚3|saat3|||
1902|艱|艰|kɛn55|kɛːn55|gen1|||
1903|襉|襉|kan35|kaːn35|gaan2|||
1904|簡|简|kɛn35|kɛːn35|gen2|||
1905|柬|柬|kan35|kaːn35|gaan2|||
1906|揀|拣|kɛn35|kɛːn35|gen2|||
1907|眼|眼|ŋɛn23|ŋɛːn24|ngen5|||
1908|閑|闲|hɛn21|hɛːn21|hen4|||
1909|限|限|han22|haːn22|haan6|||
1910|莧|苋|hɛn21|hɛːn21|hen4||莧菜。|
1911|軋|轧|tʃat3|t͡ʃaːt̚3|zaat3||被車軋。|
1912|班|班|pan55|paːn55|baan1|||
1913|斑|斑|pan55|paːn55|baan1|||
